opp_id,account_id,owner_id,name,stage,amount,close_date,created_date,lead_source,forecast_category,is_won,is_closed,competitor,loss_reason,days_in_stage,next_step,opportunity_type,created_at
2734,190,8,Fusion Inc - New Business,Closed Lost,35023,2024-09-06,2024-07-15,Partner Referral,Omitted,False,True,,No Decision,56,,New Business,2024-07-15T00:00:00
2735,884,1,Summit Systems - New Business,Closed Lost,9847,2024-12-31,2024-11-25,Outbound - SDR,Omitted,False,True,CompetitorD,Champion Left,40,,New Business,2024-11-25T00:00:00
2736,815,10,Nova Group - Initial License,Discovery,84095,2025-03-08,2024-12-18,Inbound - Content,Pipeline,False,False,CompetitorB,,67,Executive alignment,New Business,2024-12-18T00:00:00
2737,861,11,Catalyst Labs - Initial License,Negotiation,40037,2021-10-07,2021-04-21,,Commit,False,False,CompetitorC,,57,Legal review,New Business,2021-04-21T00:00:00
2738,481,12,Nova Software - Initial License,Qualification,112862,2025-06-28,2024-11-15,Product-Led,Best Case,False,False,Open Source Alternative,,59,POC setup,New Business,2024-11-15T00:00:00
2739,768,15,Vertex Services - Initial License,Qualification,25378,2023-06-22,2022-11-07,Product-Led,Best Case,False,False,CompetitorD,,22,Schedule demo,New Business,2022-11-07T00:00:00
2740,520,4,Fusion Labs - Initial License,Closed Won,42856,2023-12-07,2023-07-28,Event,Closed,True,True,,,39,,New Business,2023-07-28T00:00:00
2741,326,11,Horizon Software - Platform Deal,Closed Lost,892719,2024-03-16,2023-09-19,Event,Omitted,False,True,CompetitorB,Competitor,37,,New Business,2023-09-19T00:00:00
2742,321,5,Optima Services - Initial License,Prospecting,23538,2024-05-20,2023-10-23,Webinar,Pipeline,False,False,CompetitorA,,1,Reference call,New Business,2023-10-23T00:00:00
2743,103,10,Global Inc - Platform Deal,Qualification,787715,2025-05-10,2024-12-17,Outbound - SDR,Best Case,False,False,CompetitorC,,16,Technical review,New Business,2024-12-17T00:00:00
2744,527,13,Nexus Inc - New Business,Qualification,33944,2024-07-01,2024-03-29,Event,Best Case,False,False,CompetitorD,,41,Contract signing,New Business,2024-03-29T00:00:00
2745,127,10,Quantum Inc - Platform Deal,Prospecting,35189,2023-04-15,2022-12-05,Inbound - Web,Pipeline,False,False,CompetitorD,,14,Executive alignment,New Business,2022-12-05T00:00:00
2746,685,10,Zenith Group - Platform Deal,Qualification,147146,2023-10-29,2023-03-09,Product-Led,Best Case,False,False,Open Source Alternative,,36,Reference call,New Business,2023-03-09T00:00:00
2747,191,2,Synergy Technologies - New Business,Prospecting,33853,2024-08-20,2024-04-08,Inbound - Web,Pipeline,False,False,Open Source Alternative,,44,Schedule demo,New Business,2024-04-08T00:00:00
2748,233,13,Synergy Systems - Initial License,Discovery,12442,2023-09-11,2023-08-09,Product-Led,Pipeline,False,False,CompetitorE,,29,,New Business,2023-08-09T00:00:00
2749,966,3,Acme Platforms - New Business,Closed Won,332348,2024-03-21,2024-02-15,Webinar,Closed,True,True,CompetitorD,,11,,New Business,2024-02-15T00:00:00
2750,755,11,Global Group - Initial License,Closed Lost,186461,2024-09-10,2024-07-09,Outbound - SDR,Omitted,False,True,CompetitorB,No Decision,51,,New Business,2024-07-09T00:00:00
2751,292,14,Optima Systems - Platform Deal,Closed Lost,721064,2022-07-14,2022-06-07,Partner Referral,Omitted,False,True,CompetitorB,No Decision,58,,New Business,2022-06-07T00:00:00
2752,780,11,Velocity Corp - New Business,Proposal,23870,2022-05-14,2021-09-05,Partner Referral,Best Case,False,False,CompetitorB,,64,Legal review,New Business,2021-09-05T00:00:00
2753,982,14,Acme Systems - Platform Deal,Negotiation,7064,2025-01-17,2024-12-01,Outbound - AE,Commit,False,False,CompetitorD,,46,POC setup,New Business,2024-12-01T00:00:00
2754,978,4,Vanguard Corp - Platform Deal,Qualification,24707,2025-03-22,2024-10-06,Inbound - Content,Best Case,False,False,CompetitorA,,50,Executive alignment,New Business,2024-10-06T00:00:00
2755,822,13,Synergy Inc - Initial License,Prospecting,47173,2022-08-27,2022-07-08,Product-Led,Pipeline,False,False,CompetitorE,,58,Contract signing,New Business,2022-07-08T00:00:00
2756,921,5,Vertex Platforms - Initial License,Discovery,87077,2025-01-29,2024-11-12,Partner Referral,Pipeline,False,False,CompetitorA,,8,Executive alignment,New Business,2024-11-12T00:00:00
2757,974,16,Catalyst Labs - Contract Renewal,Qualification,43244,2025-06-17,2024-12-01,Partner Referral,Best Case,False,False,,,5,Schedule demo,Renewal,2024-12-01T00:00:00
2758,724,10,Pacific Solutions - New Business,Closed Lost,100058,2024-06-20,2024-03-16,Outbound - AE,Omitted,False,True,,No Decision,41,,New Business,2024-03-16T00:00:00
2759,839,2,Nexus Networks - New Business,Closed Lost,21528,2022-09-23,2022-08-04,Inbound - Content,Omitted,False,True,CompetitorD,No Decision,45,,New Business,2022-08-04T00:00:00
2760,891,5,Nova Services - New Business,Proposal,32471,2025-08-24,2024-12-16,Outbound - SDR,Best Case,False,False,,,48,Send proposal,New Business,2024-12-16T00:00:00
2761,612,4,Vanguard Corp - Platform Deal,Discovery,20051,2024-05-27,2023-10-06,,Pipeline,False,False,CompetitorE,,7,Executive alignment,New Business,2023-10-06T00:00:00
2762,596,1,Synergy Platforms - New Business,Discovery,71575,2025-01-09,2024-12-07,Inbound - Content,Pipeline,False,False,Open Source Alternative,,22,Send proposal,New Business,2024-12-07T00:00:00
2763,486,15,Nova Digital - New Business,Prospecting,21056,2024-12-31,2024-06-13,Webinar,Pipeline,False,False,Open Source Alternative,,21,Send proposal,New Business,2024-06-13T00:00:00
2764,832,2,Vanguard Digital - Platform Deal,Prospecting,33499,2025-05-06,2024-09-09,Inbound - Content,Pipeline,False,False,,,11,Schedule demo,New Business,2024-09-09T00:00:00
2765,881,15,Catalyst Inc - Platform Deal,Prospecting,186161,2025-03-01,2024-10-17,Event,Pipeline,False,False,Open Source Alternative,,24,Legal review,New Business,2024-10-17T00:00:00
2766,258,9,Apex Labs - Platform Deal,Qualification,52880,2023-08-07,2023-02-15,,Best Case,False,False,CompetitorE,,28,Schedule demo,New Business,2023-02-15T00:00:00
2767,149,9,Vertex Enterprises - New Business,Closed Lost,29000,2024-12-31,2024-10-03,Outbound - SDR,Omitted,False,True,Open Source Alternative,No Decision,20,,New Business,2024-10-03T00:00:00
2768,733,6,Nexus Holdings - Initial License,Negotiation,19832,2022-09-24,2022-06-11,Inbound - Content,Commit,False,False,CompetitorC,,12,Technical review,New Business,2022-06-11T00:00:00
2769,895,10,Synergy Partners - Initial License,Discovery,45603,2024-11-12,2024-08-20,Inbound - Content,Pipeline,False,False,CompetitorB,,30,Schedule demo,New Business,2024-08-20T00:00:00
2770,170,7,Global Inc - Platform Deal,Prospecting,70877,2024-07-26,2024-05-09,Partner Referral,Pipeline,False,False,CompetitorA,,53,Reference call,New Business,2024-05-09T00:00:00
2771,999,15,Vertex Partners - New Business,Proposal,,2025-02-19,2024-10-30,Partner Referral,Best Case,False,False,CompetitorC,,15,Technical review,New Business,2024-10-30T00:00:00
2772,903,2,Apex Partners - Contract Renewal,Negotiation,181447,2024-08-23,2024-05-25,Outbound - SDR,Commit,False,False,CompetitorB,,6,Executive alignment,Renewal,2024-05-25T00:00:00
2773,938,13,Nexus Technologies - Platform Deal,Discovery,73919,2024-01-02,2023-05-16,,Pipeline,False,False,CompetitorA,,78,Executive alignment,New Business,2023-05-16T00:00:00
2774,782,11,Velocity Analytics - Platform Deal,Closed Lost,35132,2024-09-24,2024-03-01,,Omitted,False,True,,Lost to Status Quo,42,,New Business,2024-03-01T00:00:00
2775,109,1,Summit Inc - Initial License,Prospecting,36412,2024-11-04,2024-08-03,Event,Pipeline,False,False,CompetitorB,,21,Send proposal,New Business,2024-08-03T00:00:00
2776,615,3,Nexus Platforms - Platform Deal,Closed Lost,969649,2024-07-03,2024-06-17,Partner Referral,Omitted,False,True,CompetitorB,Lost to Status Quo,14,,New Business,2024-06-17T00:00:00
2777,265,4,Summit Platforms - Platform Deal,Closed Won,25664,2024-12-31,2024-11-30,Outbound - SDR,Closed,True,True,,,54,,New Business,2024-11-30T00:00:00
2778,430,16,Apex Digital - Initial License,Prospecting,65747,2025-03-22,2024-12-01,Product-Led,Pipeline,False,False,,,60,Executive alignment,New Business,2024-12-01T00:00:00
2779,865,5,Vertex Labs - Platform Deal,Proposal,530448,2022-09-17,2022-08-04,Webinar,Best Case,False,False,CompetitorD,,30,Schedule demo,New Business,2022-08-04T00:00:00
2780,522,4,Atlas Partners - Initial License,Discovery,32201,2025-05-06,2024-12-01,,Pipeline,False,False,CompetitorE,,42,Reference call,New Business,2024-12-01T00:00:00
2781,280,8,Atlas Systems - New Business,Closed Lost,599774,2024-03-18,2023-12-26,Webinar,Omitted,False,True,Open Source Alternative,Price,38,,New Business,2023-12-26T00:00:00
2782,1000,14,Synergy Digital - New Business,Closed Lost,143019,2024-12-28,2024-11-14,Outbound - SDR,Omitted,False,True,CompetitorB,Budget Cut,15,,New Business,2024-11-14T00:00:00
2783,291,7,Synergy Partners - New Business,Qualification,235607,2024-07-13,2024-02-13,Outbound - AE,Best Case,False,False,Open Source Alternative,,18,Executive alignment,New Business,2024-02-13T00:00:00
2784,139,6,Synergy Technologies - Platform Deal,Closed Lost,132064,2024-10-24,2024-08-16,Event,Omitted,False,True,CompetitorD,Price,27,,New Business,2024-08-16T00:00:00
2785,1000,14,Synergy Digital - Initial License,Prospecting,150083,2024-12-02,2024-05-08,Outbound - AE,Pipeline,False,False,,,15,Legal review,New Business,2024-05-08T00:00:00
2786,807,2,Catalyst Partners - Additional Seats,Proposal,17597,2022-08-04,2021-11-20,Inbound - Web,Best Case,False,False,CompetitorA,,44,Send proposal,Expansion,2021-11-20T00:00:00
2787,673,9,Acme Holdings - Initial License,Closed Won,14754,2024-12-31,2024-12-27,Product-Led,Closed,True,True,CompetitorE,,37,,New Business,2024-12-27T00:00:00
2788,64,10,Fusion Platforms - Platform Deal,Closed Lost,25949,2024-12-31,2024-12-28,Outbound - SDR,Omitted,False,True,CompetitorD,Feature Gap,57,,New Business,2024-12-28T00:00:00
2789,641,4,Horizon Holdings - Initial License,Qualification,32386,2024-02-05,2023-11-30,Inbound - Content,Best Case,False,False,CompetitorB,,36,POC setup,New Business,2023-11-30T00:00:00
2790,700,9,Nova Inc - New Business,Closed Lost,45450,2024-12-27,2024-05-31,Inbound - Content,Omitted,False,True,Open Source Alternative,Price,36,,New Business,2024-05-31T00:00:00
2791,587,1,Horizon Holdings - Initial License,Closed Won,,2024-12-19,2024-08-14,,Closed,True,True,,,18,,New Business,2024-08-14T00:00:00
2792,824,6,Optima Holdings - Platform Deal,Closed Won,33811,2024-05-15,2024-03-07,Event,Closed,True,True,,,34,,New Business,2024-03-07T00:00:00
2793,705,9,Elevate Analytics - Initial License,Discovery,21271,2025-06-18,2024-12-03,Outbound - SDR,Pipeline,False,False,CompetitorD,,6,Technical review,New Business,2024-12-03T00:00:00
2794,509,2,Optima Digital - Platform Deal,Qualification,34677,2024-07-28,2024-05-18,Partner Referral,Best Case,False,False,CompetitorC,,24,,New Business,2024-05-18T00:00:00
2795,76,7,Elevate Dynamics - Platform Deal,Qualification,26421,2024-12-23,2024-06-10,Outbound - SDR,Best Case,False,False,CompetitorE,,25,Executive alignment,New Business,2024-06-10T00:00:00
2796,395,8,Vertex Software - Platform Deal,Qualification,549293,2024-12-14,2024-05-27,Webinar,Best Case,False,False,,,1,POC setup,New Business,2024-05-27T00:00:00
2797,646,10,Nova Dynamics - Initial License,Qualification,351288,2021-12-30,2021-07-18,Outbound - SDR,Best Case,False,False,CompetitorC,,69,Executive alignment,New Business,2021-07-18T00:00:00
2798,145,6,Catalyst Group - Platform Deal,Closed Lost,655761,2022-12-25,2022-09-04,Outbound - SDR,Omitted,False,True,CompetitorE,Lost to Status Quo,49,,New Business,2022-09-04T00:00:00
2799,673,13,Acme Holdings - Platform Deal,Closed Lost,28144,2024-12-31,2024-12-28,Inbound - Content,Omitted,False,True,CompetitorC,Price,12,,New Business,2024-12-28T00:00:00
2800,884,1,Summit Systems - Initial License,Proposal,46216,2025-05-04,2024-11-14,Product-Led,Best Case,False,False,Open Source Alternative,,4,Technical review,New Business,2024-11-14T00:00:00
2801,786,1,Acme Analytics - Additional Seats,Proposal,32910,2024-10-22,2024-08-07,Inbound - Web,Best Case,False,False,Open Source Alternative,,26,,Expansion,2024-08-07T00:00:00
2802,946,4,Vanguard Dynamics - Platform Deal,Prospecting,939707,2024-04-19,2024-01-22,Outbound - SDR,Pipeline,False,False,CompetitorB,,3,Reference call,New Business,2024-01-22T00:00:00
2803,736,14,Apex Group - Renewal,Discovery,17237,2024-11-18,2024-09-11,Webinar,Pipeline,False,False,,,12,Contract signing,Renewal,2024-09-11T00:00:00
2804,809,9,Pacific Dynamics - Initial License,Proposal,147214,2024-08-22,2024-09-21,Inbound - Content,Best Case,False,False,CompetitorB,,31,Legal review,New Business,2024-09-21T00:00:00
2805,435,14,Catalyst Digital - Initial License,Discovery,36700,2022-07-15,2022-01-14,,Pipeline,False,False,CompetitorB,,25,,New Business,2022-01-14T00:00:00
2806,959,5,Synergy Enterprises - Initial License,Closed Lost,49825,2024-06-19,2024-03-14,,Omitted,False,True,CompetitorE,Champion Left,20,,New Business,2024-03-14T00:00:00
2807,875,6,Pinnacle Partners - Initial License,Proposal,146349,2024-03-08,2023-10-06,Inbound - Content,Best Case,False,False,CompetitorA,,23,Send proposal,New Business,2023-10-06T00:00:00
2808,981,9,Apex Holdings - Platform Deal,Discovery,21912,2024-01-08,2023-06-02,Inbound - Web,Pipeline,False,False,CompetitorD,,36,POC setup,New Business,2023-06-02T00:00:00
2809,579,4,Quantum Inc - Upsell,Qualification,15408,2025-02-24,2024-09-11,Inbound - Content,Best Case,False,False,CompetitorB,,57,Technical review,Expansion,2024-09-11T00:00:00
2810,312,9,Summit Systems - New Business,Qualification,154694,2025-04-08,2024-08-13,Partner Referral,Best Case,False,False,CompetitorB,,60,Legal review,New Business,2024-08-13T00:00:00
2811,670,16,Synergy Group - Renewal,Discovery,51176,2025-01-23,2024-10-13,Event,Pipeline,False,False,,,35,Schedule demo,Renewal,2024-10-13T00:00:00
2812,961,8,Optima Holdings - New Business,Discovery,16899,2024-07-29,2024-04-12,Event,Pipeline,False,False,CompetitorD,,18,POC setup,New Business,2024-04-12T00:00:00
2813,486,5,Nova Digital - New Business,Discovery,54889,2024-12-28,2024-08-10,Webinar,Pipeline,False,False,CompetitorB,,43,Executive alignment,New Business,2024-08-10T00:00:00
2814,676,7,Acme Dynamics - New Business,Closed Lost,19496,2024-12-20,2024-06-21,Webinar,Omitted,False,True,CompetitorC,Feature Gap,23,,New Business,2024-06-21T00:00:00
2815,651,16,Horizon Platforms - Contract Renewal,Discovery,8727,2024-10-12,2024-08-29,Partner Referral,Pipeline,False,False,Open Source Alternative,,57,Contract signing,Renewal,2024-08-29T00:00:00
2816,948,14,Nexus Labs - Platform Deal,Qualification,23933,2023-02-16,2022-08-19,Product-Led,Best Case,False,False,CompetitorD,,51,Schedule demo,New Business,2022-08-19T00:00:00
2817,502,12,Zenith Group - Platform Deal,Closed Won,62224,2024-04-01,2023-12-14,Partner Referral,Closed,True,True,,,48,,New Business,2023-12-14T00:00:00
2818,828,8,Acme Software - Platform Deal,Closed Lost,687580,2024-12-31,2024-11-03,Outbound - SDR,Omitted,False,True,CompetitorB,No Decision,23,,New Business,2024-11-03T00:00:00
2819,379,8,Atlas Dynamics - Platform Deal,Closed Won,77206,2023-04-15,2023-03-04,,Closed,True,True,Open Source Alternative,,46,,New Business,2023-03-04T00:00:00
2820,665,5,Summit Technologies - Platform Deal,Discovery,88912,2023-03-11,2022-11-28,Webinar,Pipeline,False,False,CompetitorC,,26,POC setup,New Business,2022-11-28T00:00:00
2821,35,15,Synergy Inc - Initial License,Qualification,212510,2025-05-30,2024-12-15,Partner Referral,Best Case,False,False,CompetitorA,,28,Send proposal,New Business,2024-12-15T00:00:00
2822,910,1,Vanguard Holdings - New Business,Prospecting,27634,2025-05-27,2024-12-01,Inbound - Web,Pipeline,False,False,CompetitorC,,3,Reference call,New Business,2024-12-01T00:00:00
2823,5,13,Vanguard Solutions - Platform Deal,Prospecting,46304,2022-12-05,2022-08-07,Partner Referral,Pipeline,False,False,,,60,Technical review,New Business,2022-08-07T00:00:00
2824,671,4,Atlas Digital - Platform Deal,Prospecting,34535,2024-09-13,2024-01-24,Webinar,Pipeline,False,False,,,14,Legal review,New Business,2024-01-24T00:00:00
2825,346,10,Nexus Enterprises - Initial License,Proposal,39546,2023-09-24,2023-02-06,Event,Best Case,False,False,CompetitorA,,59,Send proposal,New Business,2023-02-06T00:00:00
2826,750,7,Synergy Services - New Business,Discovery,488631,2022-09-03,2022-02-13,Inbound - Content,Pipeline,False,False,CompetitorD,,59,Contract signing,New Business,2022-02-13T00:00:00
2827,895,10,Synergy Partners - Initial License,Discovery,,2025-03-02,2024-07-06,,Pipeline,False,False,CompetitorE,,32,Executive alignment,New Business,2024-07-06T00:00:00
2828,815,16,Nova Group - Platform Deal,Closed Lost,127102,2024-09-08,2024-03-30,Inbound - Content,Omitted,False,True,,Champion Left,30,,New Business,2024-03-30T00:00:00
244,906,2,Optima Labs - Initial License,Closed Won,44344,2024-12-31,2024-12-10,Inbound - Content,Closed,True,True,CompetitorE,,28,,New Business,2024-12-10T00:00:00
2830,609,1,Pacific Software - Initial License,Qualification,42752,2025-07-26,2024-12-05,,Best Case,False,False,CompetitorC,,44,Legal review,New Business,2024-12-05T00:00:00
2831,328,14,Pinnacle Partners - New Business,Prospecting,25846,2021-10-11,2021-08-28,Outbound - AE,Pipeline,False,False,Open Source Alternative,,33,Schedule demo,New Business,2021-08-28T00:00:00
2832,283,10,Pinnacle Services - Additional Seats,Closed Won,20743,2024-09-27,2024-03-09,Partner Referral,Closed,True,True,,,6,,Expansion,2024-03-09T00:00:00
2833,145,6,Catalyst Group - Platform Deal,Prospecting,129739,2023-02-14,2022-07-11,Outbound - AE,Pipeline,False,False,,,12,Technical review,New Business,2022-07-11T00:00:00
2834,736,13,Apex Group - Initial License,Proposal,13520,2024-05-15,2023-09-12,Webinar,Best Case,False,False,,,49,,New Business,2023-09-12T00:00:00
2835,977,8,Catalyst Technologies - New Business,Qualification,130309,2025-01-26,2024-08-29,Webinar,Best Case,False,False,,,23,Legal review,New Business,2024-08-29T00:00:00
